 17898-1        Tebo-ICT,  license #WeiChuang(CD)

 Parts List              1202/1202  Selected Parts             23-January-2018 15:05
                                                           INCH units

Part             X         Y     Rot  Grid  T/B  'Device', 'Outline'

R425          2.1554    2.1791  180.0  A1   (T)  '0R1206-PAD-1', '0R1206-PAD-1'
R427          6.0604    3.5532  270.0  A1   (T)  'R0201H12', 'R0201H12'
R428          0.9654    2.6982  180.0  A1   (T)  'R0201H12', 'R0201H12'
R431          1.5654    2.8281  180.0  A1   (T)  'R0201H12', 'R0201H12'
R432          1.4504    2.8682   90.0  A1   (T)  'R0201H12', 'R0201H12'
R438          1.6854    2.8112    0.0  A1   (T)  'R0201H12', 'R0201H12'
R439          1.7154    2.8152  180.0  A1   (T)  'R0201H12', 'R0201H12'
R443          6.8154    2.4882    0.0  A1   (T)  'R402H16', 'R402H16'
R445          6.5674    2.6982  270.0  A1   (T)  'R402H16', 'R402H16'
R450          6.5304    2.8931    0.0  A1   (T)  '0R0603-PAD', '0R0603-PAD'
R451          6.9040    2.4690  180.0  A1   (T)  '0R0603-PAD', '0R0603-PAD'
R452          6.6400    2.9330   90.0  A1   (T)  '0R0402-PAD', '0R0402-PAD'
R460          1.9850    3.0660    0.0  A1   (T)  '0R1206-PAD-1', '0R1206-PAD-1'
R461          3.6554    2.7532   90.0  A1   (T)  '0R0603-PAD', '0R0603-PAD'
R462          3.6554    2.6681   90.0  A1   (T)  '0R0603-PAD', '0R0603-PAD'
R463          3.6904    3.0196    0.0  A1   (T)  '0R0603-PAD', '0R0603-PAD'
R464          3.6979    3.1031   90.0  A1   (T)  '0R0603-PAD', '0R0603-PAD'
R465          5.5954    2.8209  270.0  A1   (T)  '0R0603-PAD', '0R0603-PAD'
R466          6.6704    1.9932   90.0  A1   (T)  'R402H16', 'R402H16'
R468          2.4354    1.2732  180.0  A1   (T)  'R0201H12', 'R0201H12'
R471          6.6504    2.3382   90.0  A1   (T)  'R0201H12', 'R0201H12'
R472          6.4954    2.7961  180.0  A1   (T)  'R402H16', 'R402H16'
R473          6.5454    2.7961  180.0  A1   (T)  'R402H16', 'R402H16'
R476          3.6204    3.7731  270.0  A1   (T)  'R0201H12', 'R0201H12'
R477          3.5754    3.7731  270.0  A1   (T)  'R0201H12', 'R0201H12'
R478          5.4354    3.5282   90.0  A1   (B)  'R0201H12_B', 'R0201H12_B'
R479          4.9074    3.6456  270.0  A1   (T)  'R0201H12', 'R0201H12'
R480          4.9384    3.6542  180.0  A1   (T)  'R0201H12', 'R0201H12'
R481          5.3654    3.5991  180.0  A1   (T)  'R0201H12', 'R0201H12'
R482          5.3450    3.5990  180.0  A1   (T)  'R0201H12', 'R0201H12'
R483          7.6114    1.6250  270.0  A1   (T)  'R0201H12', 'R0201H12'
R484          1.1254    2.3931   90.0  A1   (T)  'R402H16', 'R402H16'
R485          1.2954    2.3432   90.0  A1   (T)  'R402H16', 'R402H16'
R486          1.1254    2.4331   90.0  A1   (T)  'R402H16', 'R402H16'
R487          6.8794    1.3632    0.0  A1   (T)  'R402H16', 'R402H16'
R488          6.9404    1.3632  180.0  A1   (T)  'R402H16', 'R402H16'
R489          6.9960    1.2900  270.0  A1   (T)  'R402H16', 'R402H16'
R490          7.4154    1.8382  270.0  A1   (T)  'R0201H12', 'R0201H12'
R491          7.6140    1.9870    0.0  A1   (T)  'R0201H12', 'R0201H12'
R492          7.5180    2.1760   90.0  A1   (T)  'R402H16', 'R402H16'
R493          7.5510    2.1120   90.0  A1   (T)  'R402H16', 'R402H16'
R495          7.4650    2.2490  180.0  A1   (T)  'R402H16', 'R402H16'
R498          7.5070    2.0690   90.0  A1   (T)  '0R0603-PAD', '0R0603-PAD'
R499          7.7350    2.1570   90.0  A1   (T)  '0R0201-DB', '0R0201-DB'
R500          2.1580    3.0930   90.0  A1   (T)  'R402H16', 'R402H16'
R501          6.5604    2.6631   90.0  A1   (T)  'R0201H12', 'R0201H12'
R502          6.6594    1.7852  270.0  A1   (T)  'R0201H12', 'R0201H12'
R503          6.8304    3.1612    0.0  A1   (T)  '0R0402-PAD', '0R0402-PAD'
R504          6.7884    3.1612    0.0  A1   (T)  '0R0402-PAD', '0R0402-PAD'
R505          6.7884    3.0722    0.0  A1   (T)  'R402H16', 'R402H16'
R506          6.8324    3.0722    0.0  A1   (T)  'R402H16', 'R402H16'
R507          5.6930    3.8450    0.0  A1   (T)  'R0201H12', 'R0201H12'
R508          5.8674    3.7702  270.0  A1   (T)  'R0201H12', 'R0201H12'
R509          5.8574    3.8422    0.0  A1   (T)  'R0201H12', 'R0201H12'
R510          5.7770    3.8450    0.0  A1   (T)  'R0201H12', 'R0201H12'
R511          6.0454    2.6342    0.0  A1   (T)  'R0201H12', 'R0201H12'
R512          6.0900    2.6340    0.0  A1   (T)  'R0201H12', 'R0201H12'
R513          7.0300    3.9710  180.0  A1   (T)  'R0201H12', 'R0201H12'
R514          7.0004    3.9700    0.0  A1   (T)  'R0201H12', 'R0201H12'
R515          6.9704    3.9700    0.0  A1   (T)  'R0201H12', 'R0201H12'
R516          5.6924    3.8851    0.0  A1   (T)  'R0201H12', 'R0201H12'
R517          5.8574    3.8851    0.0  A1   (T)  'R0201H12', 'R0201H12'
R518          5.7764    3.8862    0.0  A1   (T)  'R0201H12', 'R0201H12'
R519          7.3424    2.2881  180.0  A1   (T)  'R0201H12', 'R0201H12'
R520          6.6944    2.2832  180.0  A1   (T)  'R0201H12', 'R0201H12'
R522          4.7544    3.6150  270.0  A1   (T)  'R0201H12', 'R0201H12'
R523          3.8854    1.2400    0.0  A1   (T)  'R0201H12', 'R0201H12'
R524          3.8854    1.1550  180.0  A1   (T)  '0R0201-PAD', '0R0201-PAD'
R525          3.6154    3.6732   90.0  A1   (T)  '0R0201-PAD', '0R0201-PAD'
R526          3.6154    3.7132   90.0  A1   (T)  'R0201H12', 'R0201H12'
R527          3.6204    3.6332  270.0  A1   (T)  'R402H16', 'R402H16'
R528          3.8904    3.6382   90.0  A1   (T)  'R402H16', 'R402H16'
R529          3.8904    3.7031   90.0  A1   (T)  'R402H16', 'R402H16'
R530          3.8254    3.7950  180.0  A1   (T)  'R0201H12', 'R0201H12'
R531          3.8854    1.1950    0.0  A1   (T)  'R0201H12', 'R0201H12'
R532          4.7674    3.6660  270.0  A1   (T)  'R0201H12', 'R0201H12'
R533          4.8204    3.5550    0.0  A1   (T)  'R0201H12', 'R0201H12'
R534          4.8134    3.6150   90.0  A1   (T)  'R0201H12', 'R0201H12'
R536          7.4754    3.1431    0.0  A1   (T)  'R0201H12', 'R0201H12'
R741          3.3904    3.7632   90.0  A1   (T)  'R0201H12', 'R0201H12'
R742          3.4354    3.7632  270.0  A1   (T)  'R0201H12', 'R0201H12'
R752          1.0414    2.6982    0.0  A1   (T)  'R0201H12', 'R0201H12'
R753          1.0964    2.6372   90.0  A1   (T)  'R603H22', 'R603H22'
R782          7.0804    2.1103    0.0  A1   (T)  'R0201H12', 'R0201H12'
R792          7.0804    2.1902    0.0  A1   (T)  'R0201H12', 'R0201H12'
R793          7.0804    2.1503    0.0  A1   (T)  'R0201H12', 'R0201H12'
R794          7.0804    2.0261  180.0  A1   (T)  'R0201H12', 'R0201H12'
R813          6.5304    2.9981  180.0  A1   (T)  '0R0603-PAD', '0R0603-PAD'
R818          6.6404    3.0982   90.0  A1   (T)  'R402H16', 'R402H16'
R819          7.0704    2.4882  180.0  A1   (T)  '0R0402-PAD', '0R0402-PAD'
R820          7.0304    2.4882  180.0  A1   (T)  '0R0402-PAD', '0R0402-PAD'
R821          6.9504    2.4882  180.0  A1   (T)  '0R0402-PAD', '0R0402-PAD'
R822          6.9904    2.4882  180.0  A1   (T)  '0R0402-PAD', '0R0402-PAD'
R823          6.8204    2.5932  180.0  A1   (T)  '0R0402-PAD', '0R0402-PAD'
R826          6.8584    2.5932  180.0  A1   (T)  '0R0402-PAD', '0R0402-PAD'
R827          6.7804    2.5932  180.0  A1   (T)  '0R0402-PAD', '0R0402-PAD'
R828          6.7754    2.4882  180.0  A1   (T)  '0R0402-PAD', '0R0402-PAD'
R841          6.7404    2.5932  180.0  A1   (T)  '0R0402-PAD', '0R0402-PAD'
R842          6.7004    2.5932  180.0  A1   (T)  '0R0402-PAD', '0R0402-PAD'
R847          6.6404    2.6252   90.0  A1   (T)  '0R0402-PAD', '0R0402-PAD'
R848          6.6404    2.6631   90.0  A1   (T)  '0R0402-PAD', '0R0402-PAD'
R849          6.6404    2.7771   90.0  A1   (T)  '0R0402-PAD', '0R0402-PAD'
R850          6.6404    2.7392   90.0  A1   (T)  '0R0402-PAD', '0R0402-PAD'
R851          6.6284    2.8531   90.0  A1   (T)  '0R0402-PAD', '0R0402-PAD'
R852          6.6284    2.8981   90.0  A1   (T)  '0R0402-PAD', '0R0402-PAD'
R853          6.6404    2.9781   90.0  A1   (T)  '0R0402-PAD', '0R0402-PAD'
R855          6.7464    3.0732    0.0  A1   (T)  '0R0402-PAD-1', '0R0402-PAD-1'
R856          6.8734    3.0732    0.0  A1   (T)  '0R0402-PAD-1', '0R0402-PAD-1'
R857          6.6404    3.0581   90.0  A1   (T)  'R402H16', 'R402H16'
R859          6.9040    3.0730  180.0  A1   (T)  '0R0402-PAD', '0R0402-PAD'
R860          6.9554    3.0732  180.0  A1   (T)  '0R0402-PAD', '0R0402-PAD'
R861          7.1174    2.9781   90.0  A1   (T)  '0R0402-PAD', '0R0402-PAD'
R862          7.1204    2.8582   90.0  A1   (T)  '0R0402-PAD', '0R0402-PAD'
R863          7.1204    2.8981   90.0  A1   (T)  'R402H16', 'R402H16'
R864          7.1204    2.7782   90.0  A1   (T)  '0R0402-PAD', '0R0402-PAD'
R865          7.1204    2.8182   90.0  A1   (T)  '0R0402-PAD', '0R0402-PAD'
R866          7.1204    2.7001   90.0  A1   (T)  '0R0402-PAD', '0R0402-PAD'
R867          7.1204    2.7382   90.0  A1   (T)  'R402H16', 'R402H16'
R868          7.1204    2.6622   90.0  A1   (T)  '0R0402-PAD-1', '0R0402-PAD-1'
R869          7.1454    2.5932    0.0  A1   (T)  'R402H16', 'R402H16'
R870          7.0664    2.5932    0.0  A1   (T)  '0R0402-PAD', '0R0402-PAD'
R871          7.1070    2.5990    0.0  A1   (T)  '0R0402-PAD', '0R0402-PAD'
R872          7.0284    2.5932    0.0  A1   (T)  '0R0402-PAD', '0R0402-PAD'
R873          6.9954    3.0732  180.0  A1   (T)  '0R0402-PAD', '0R0402-PAD'
R874          7.0404    3.0732  180.0  A1   (T)  '0R0402-PAD', '0R0402-PAD'
R875          7.1004    3.0581   90.0  A1   (T)  '0R0402-PAD-1', '0R0402-PAD-1'
R876          7.1174    3.0181   90.0  A1   (T)  '0R0402-PAD', '0R0402-PAD'
R878          1.4354    3.1182  180.0  A1   (T)  '0R0201-PAD', '0R0201-PAD'
R879          1.4054    3.1182  180.0  A1   (T)  '0R0201-PAD', '0R0201-PAD'
R880          1.5304    1.9832  270.0  A1   (T)  '0R0201-DB', '0R0201-DB'
R881          1.5304    1.9531  270.0  A1   (T)  '0R0201-DB', '0R0201-DB'
R882          2.8754    2.9781   90.0  A1   (T)  '0R0201-PAD', '0R0201-PAD'
R883          2.8754    3.0082   90.0  A1   (T)  '0R0201-PAD', '0R0201-PAD'
R884          2.3854    3.1582   90.0  A1   (T)  '0R0201-PAD', '0R0201-PAD'
R885          2.3854    3.1881   90.0  A1   (T)  '0R0201-PAD', '0R0201-PAD'
R886          2.5004    3.1631  270.0  A1   (T)  '0R0201-PAD', '0R0201-PAD'
R887          2.5004    3.1932  270.0  A1   (T)  '0R0201-PAD', '0R0201-PAD'
R890          1.9854    2.2432  270.0  A1   (T)  '0R0201-PAD', '0R0201-PAD'
R891          1.9854    2.2132  270.0  A1   (T)  '0R0201-PAD', '0R0201-PAD'
R892          2.7404    3.0032   90.0  A1   (T)  '0R0201-PAD', '0R0201-PAD'
R893          2.7404    3.0332   90.0  A1   (T)  '0R0201-PAD', '0R0201-PAD'
R897          6.2154    3.8382  180.0  A1   (T)  '0R0201-PAD', '0R0201-PAD'
R898          6.1804    3.8382  180.0  A1   (T)  '0R0201-PAD', '0R0201-PAD'
R899          7.6004    2.1151  180.0  A1   (T)  '0R0201-PAD', '0R0201-PAD'
R900          7.6304    2.1151  180.0  A1   (T)  '0R0201-PAD', '0R0201-PAD'
R901          1.7304    3.4432   90.0  A1   (T)  '0R0201-PAD', '0R0201-PAD'
R902          1.7304    3.4732   90.0  A1   (T)  '0R0201-PAD', '0R0201-PAD'
R903          7.4304    3.7232  180.0  A1   (T)  '0R0201-PAD', '0R0201-PAD'
R904          7.4604    3.7232  180.0  A1   (T)  '0R0201-PAD', '0R0201-PAD'
R906          0.8244    0.5111    0.0  A1   (T)  'R402H16', 'R402H16'
R907          6.0194    3.4630  270.0  A1   (T)  'R0201H12', 'R0201H12'
R2501         2.6650    3.5430   90.0  A1   (T)  'R402H16', 'R402H16'
R2502         2.5080    3.3490   90.0  A1   (T)  'R402H16', 'R402H16'
R2503         7.3680    3.7720  180.0  A1   (B)  'R402H16_B', 'R402H16_B'
R2504         7.4030    3.7710  180.0  A1   (B)  'R402H16_B', 'R402H16_B'
R2505         2.5130    3.4760  270.0  A1   (T)  'R402H16', 'R402H16'
R2506         7.4830    3.9160  270.0  A1   (B)  'R402H16_B', 'R402H16_B'
R2507         2.7220    3.4250  180.0  A1   (T)  'R402H16', 'R402H16'
R2509         7.2990    3.8300    0.0  A1   (B)  'R402H16_B', 'R402H16_B'
R3101         0.8280    3.1720    0.0  A1   (T)  'R402H16', 'R402H16'
R3102         0.5020    3.1850    0.0  A1   (T)  'R402H16', 'R402H16'
R4321         1.4504    2.8281  270.0  A1   (T)  'R0201H12', 'R0201H12'
R4322         1.7594    3.2081  180.0  A1   (T)  '0R0201-PAD', '0R0201-PAD'
R4323         1.7294    3.2081  180.0  A1   (T)  '0R0201-PAD', '0R0201-PAD'
R4328         4.7104    3.8450  270.0  A1   (T)  'R0201H12', 'R0201H12'
R4329         4.7054    3.7800    0.0  A1   (T)  'R0201H12', 'R0201H12'
R4330         4.4404    3.7000    0.0  A1   (T)  'R0201H12', 'R0201H12'
R4331         4.4904    3.7000  180.0  A1   (T)  'R0201H12', 'R0201H12'
R4332         1.0704    3.2900  270.0  A1   (T)  '0R0402-PAD-1', '0R0402-PAD-1'
R4333         0.9804    3.3450    0.0  A1   (T)  '0R0402-PAD-1', '0R0402-PAD-1'
R4334         0.9754    3.5800    0.0  A1   (T)  '0R0402-PAD-1', '0R0402-PAD-1'
R4335         7.0854    3.5000  270.0  A1   (T)  '0R0402-PAD-1', '0R0402-PAD-1'
R4336         7.0854    3.6850  270.0  A1   (T)  '0R0402-PAD-1', '0R0402-PAD-1'
R4337         0.6160    3.3880   90.0  A1   (T)  '0R0402-PAD-1', '0R0402-PAD-1'
R4338         7.1854    2.9450  180.0  A1   (T)  'R402H16', 'R402H16'
R4339         7.6604    2.6430   90.0  A1   (T)  'R402H16', 'R402H16'
R4340         7.7804    2.6400   90.0  A1   (T)  'R402H14', 'R402H14'
R4341         7.6604    2.5650   90.0  A1   (T)  'R402H16', 'R402H16'
R4342         7.7804    2.5650   90.0  A1   (T)  'R402H16', 'R402H16'
R4343         7.2350    2.9450  180.0  A1   (T)  'R402H16', 'R402H16'
R4344         7.2650    2.9370    0.0  A1   (T)  'R402H16', 'R402H16'
R4345         0.7250    3.3720  270.0  A1   (T)  '0R0402-PAD-1', '0R0402-PAD-1'
R4346         0.7720    3.3370  270.0  A1   (T)  '0R0402-PAD-1', '0R0402-PAD-1'
R4347         0.8750    3.4070   90.0  A1   (T)  'R402H16', 'R402H16'
R4349         7.2044    2.8770   90.0  A1   (T)  'R402H16', 'R402H16'
R4350         1.6940    3.1450    0.0  A1   (T)  '0R0402-PAD', '0R0402-PAD'
R4351         5.6340    3.1220    0.0  A1   (B)  'R402H16_B', 'R402H16_B'
R4352         7.6504    2.4800  270.0  A1   (T)  'R402H16', 'R402H16'
R4363         2.5090    2.3000  270.0  A1   (T)  'R603H24', 'R603H24'
R4364         2.9320    2.2760   90.0  A1   (T)  'R603H24', 'R603H24'
R4365         2.4150    2.3000   90.0  A1   (T)  '0R0603-PAD-U', '0R0603-PAD-U'
R4366         2.5890    2.4330  180.0  A1   (T)  'R0201H12', 'R0201H12'
C1            4.5754    3.5882  270.0  A1   (T)  'C402H22', 'C402H22'
C2            5.7792    3.1681  270.0  A1   (T)  'C402H22', 'C402H22'
C3            5.6404    3.1681   90.0  A1   (T)  'C402H22', 'C402H22'
C4            4.6454    3.5882   90.0  A1   (T)  'C402H22', 'C402H22'
C5            5.8604    3.3382  180.0  A1   (T)  'C402H22', 'C402H22'
C6            5.9104    3.2851   90.0  A1   (T)  'C402H22', 'C402H22'
C7            6.7254    2.1782    0.0  A1   (T)  'C402H22', 'C402H22'
C8            6.7574    1.2650   90.0  A1   (T)  'C402H22', 'C402H22'
C9            1.0360    1.6200  180.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
C10           1.0410    1.5620  180.0  A1   (T)  'C0201H13', 'C0201H13'
C11           1.3354    1.6174  180.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
C12           1.3334    1.5581  180.0  A1   (T)  'C0201H13', 'C0201H13'
C13           1.7554    1.1582    0.0  A1   (T)  'C402H22', 'C402H22'
C14           1.7174    1.1582    0.0  A1   (T)  'C402H22', 'C402H22'
C15           1.6954    1.3352  270.0  A1   (T)  'C402H22', 'C402H22'
C16           1.4054    1.2832    0.0  A1   (T)  'C402H22', 'C402H22'
C17           1.4904    1.3281  180.0  A1   (T)  'C402H22', 'C402H22'
C18           1.4854    1.3832  270.0  A1   (T)  'C402H22', 'C402H22'
C19           1.4654    1.2132  270.0  A1   (T)  'C402H22', 'C402H22'
C20           1.6784    1.1232    0.0  A1   (T)  'C402H22', 'C402H22'
C21           1.3104    1.3081    0.0  A1   (T)  'C402H22', 'C402H22'
C22           1.4654    1.1731  270.0  A1   (T)  'C402H22', 'C402H22'
C23           1.4604    1.2532  270.0  A1   (T)  'C402H22', 'C402H22'
C24           1.6204    1.0852   90.0  A1   (T)  'C402H22', 'C402H22'
C25           1.5454    1.0841  270.0  A1   (T)  'C402H22', 'C402H22'
C26           4.6372    3.0711   90.0  A1   (B)  'C402H22_B', 'C402H22_B'
C27           4.4064    3.7982  180.0  A1   (T)  'C603H40', 'C603H40'
C28           4.8332    2.9225  270.0  A1   (B)  'C402H22_B', 'C402H22_B'
C29           5.4754    3.3182  180.0  A1   (T)  'C603H40', 'C603H40'
C30           4.9034    2.8512    0.0  A1   (B)  'C402H22_B', 'C402H22_B'
C31           4.4954    2.7232  270.0  A1   (B)  'C402H22_B', 'C402H22_B'
C32           4.7420    2.0480  180.0  A1   (T)  'C603H40', 'C603H40'
C33           4.5692    3.1071   90.0  A1   (B)  'C402H22_B', 'C402H22_B'
C34           4.4702    3.2075    0.0  A1   (B)  'C402H22_B', 'C402H22_B'
C35           4.6402    2.9545   90.0  A1   (B)  'C402H22_B', 'C402H22_B'
C36           4.4774    3.7992  180.0  A1   (T)  'C603H40', 'C603H40'
C37           4.8502    2.8705  270.0  A1   (B)  'C402H22_B', 'C402H22_B'
C38           5.4814    2.8731    0.0  A1   (T)  'C603H40', 'C603H40'
C39           4.5034    2.8691  270.0  A1   (B)  'C402H22_B', 'C402H22_B'
C40           4.8354    2.7232   90.0  A1   (B)  'C402H22_B', 'C402H22_B'
C41           5.1642    2.2805  270.0  A1   (T)  'C603H40', 'C603H40'
C42           4.5444    3.0162   90.0  A1   (B)  'C402H22_B', 'C402H22_B'
C43           4.5082    3.0685  270.0  A1   (B)  'C402H22_B', 'C402H22_B'
C44           4.7324    3.1062  270.0  A1   (B)  'C402H22_B', 'C402H22_B'
C45           4.5284    3.7992  180.0  A1   (T)  'C603H40', 'C603H40'
C46           4.7604    2.8742  270.0  A1   (B)  'C402H22_B', 'C402H22_B'
C47           5.4314    2.8731    0.0  A1   (T)  'C603H40', 'C603H40'
C48           5.5932    2.4995   90.0  A1   (T)  'C603H40', 'C603H40'
C49           4.6602    3.1325   90.0  A1   (B)  'C402H22_B', 'C402H22_B'
C50           3.9604    3.6681  180.0  A1   (T)  'C603H40', 'C603H40'
C51           5.3794    2.8731    0.0  A1   (T)  'C603H40', 'C603H40'
C52           5.5502    2.9007  180.0  A1   (T)  'C603H40', 'C603H40'
C53           5.4642    2.2245    0.0  A1   (T)  'C603H40', 'C603H40'
C54           4.7542    3.0675  270.0  A1   (B)  'C402H22_B', 'C402H22_B'
C55           4.5794    3.8150  180.0  A1   (T)  'C603H40', 'C603H40'
C56           5.6002    2.9007  180.0  A1   (T)  'C603H40', 'C603H40'
C57           3.7194    3.1841  180.0  A1   (T)  'C603H40', 'C603H40'
C58           4.7522    3.0115  270.0  A1   (B)  'C402H22_B', 'C402H22_B'
C59           4.0254    3.6681  180.0  A1   (T)  'C603H40', 'C603H40'
C60           5.5172    2.4295  270.0  A1   (T)  'C603H40', 'C603H40'
C61           3.7754    3.1841  180.0  A1   (T)  'C603H40', 'C603H40'
C62           4.7764    3.1441  270.0  A1   (B)  'C402H22_B', 'C402H22_B'
C63           4.6534    3.8150  180.0  A1   (T)  'C603H40', 'C603H40'
C64           3.9192    2.1945  315.0  A1   (T)  'C603H40', 'C603H40'
C65           4.6402    2.9005   90.0  A1   (B)  'C402H22_B', 'C402H22_B'
C66           4.0904    3.6681  180.0  A1   (T)  'C603H40', 'C603H40'
C67           4.3482    2.2785  270.0  A1   (T)  'C603H40', 'C603H40'
C68           4.7522    2.9305   90.0  A1   (B)  'C402H22_B', 'C402H22_B'
C69           4.5700    2.2720    0.0  A1   (T)  'C603H40', 'C603H40'
C70           4.6842    2.8445  180.0  A1   (B)  'C402H22_B', 'C402H22_B'
C72           4.6392    3.0145   90.0  A1   (B)  'C402H22_B', 'C402H22_B'
C74           4.8072    3.0525  180.0  A1   (B)  'C402H22_B', 'C402H22_B'
C76           4.0854    2.8782    0.0  A1   (B)  'C402H22_B', 'C402H22_B'
C77           4.2652    2.8225  180.0  A1   (B)  'C402H22_B', 'C402H22_B'
C78           4.4574    2.9981    0.0  A1   (B)  'C402H22_B', 'C402H22_B'
C79           4.4652    3.1071   90.0  A1   (B)  'C402H22_B', 'C402H22_B'
C80           4.2752    3.1275   90.0  A1   (B)  'C402H22_B', 'C402H22_B'
C81           4.7824    2.8361   90.0  A1   (B)  'C402H22_B', 'C402H22_B'
C82           4.3204    2.8225  180.0  A1   (B)  'C402H22_B', 'C402H22_B'
C83           4.6462    2.8445  180.0  A1   (B)  'C402H22_B', 'C402H22_B'
C84           4.4102    3.1375    0.0  A1   (B)  'C402H22_B', 'C402H22_B'
C85           4.0182    3.0415   90.0  A1   (B)  'C402H22_B', 'C402H22_B'
C86           4.4262    2.8455    0.0  A1   (B)  'C402H22_B', 'C402H22_B'
C87           3.7504    2.6667    0.0  A1   (T)  'C603H40', 'C603H40'
C88           3.7464    3.0196  180.0  A1   (T)  'C603H40', 'C603H40'
C89           3.8104    2.6667    0.0  A1   (T)  'C603H40', 'C603H40'
C90           4.8604    3.0692  270.0  A1   (B)  'C402H22_B', 'C402H22_B'
C91           5.4104    3.2232  180.0  A1   (T)  'C402H22', 'C402H22'
C92           5.4504    3.2232  180.0  A1   (T)  'C402H22', 'C402H22'
C93           4.5024    2.9392   90.0  A1   (B)  'C402H22_B', 'C402H22_B'
C94           4.1032    2.9715  270.0  A1   (B)  'C402H22_B', 'C402H22_B'
C95           4.3354    2.9531  180.0  A1   (B)  'C402H22_B', 'C402H22_B'
C96           3.7354    2.9232  270.0  A1   (T)  'C402H22', 'C402H22'
C97           4.8752    3.0125  270.0  A1   (B)  'C402H22_B', 'C402H22_B'
C98           4.8332    2.9605  270.0  A1   (B)  'C402H22_B', 'C402H22_B'
C99           5.7404    3.3432    0.0  A1   (T)  'C402H22', 'C402H22'
C100          4.5722    2.9535   90.0  A1   (B)  'C402H22_B', 'C402H22_B'
C101          4.4064    2.9707  180.0  A1   (B)  'C402H22_B', 'C402H22_B'
C102          5.5604    3.0002   90.0  A1   (T)  'C402H22', 'C402H22'
C103          5.5254    3.2092   90.0  A1   (T)  'C603H40', 'C603H40'
C104          3.6960    2.8150  270.0  A1   (T)  'C603H40', 'C603H40'
C105          3.7280    2.8690  270.0  A1   (T)  'C603H40', 'C603H40'
C106          5.5774    3.0471   90.0  A1   (T)  'C603H40', 'C603H40'
C107          4.5712    2.9005  270.0  A1   (B)  'C402H22_B', 'C402H22_B'
C108          7.8294    3.8829  270.0  A1   (T)  'C402H22', 'C402H22'
C109          7.8274    3.8429  270.0  A1   (T)  'C402H22', 'C402H22'
C110          1.3004    3.4000  270.0  A1   (T)  'C402H22', 'C402H22'
C117          1.3704    3.2472    0.0  A1   (T)  'C0201H13', 'C0201H13'
C118          1.3994    3.2472    0.0  A1   (T)  'C0201H13', 'C0201H13'
C119          1.4454    3.2681  180.0  A1   (T)  'C0201H13', 'C0201H13'
C120          1.4754    3.2681  180.0  A1   (T)  'C0201H13', 'C0201H13'
C121          1.4004    3.4300   90.0  A1   (T)  'C402H22', 'C402H22'
C122          1.7434    3.3321   90.0  A1   (T)  'C805H58', 'C805H58'
C123          1.7324    3.2742   90.0  A1   (T)  'C402H22', 'C402H22'
C124          1.6054    3.3482    0.0  A1   (T)  'C402H22', 'C402H22'
C125          1.6054    3.4432  270.0  A1   (T)  'C402H22', 'C402H22'
C126          0.7860    3.3830    0.0  A1   (T)  'C402H22', 'C402H22'
C127          7.4284    1.4382   90.0  A1   (T)  'C402H22', 'C402H22'
C128          7.0374    1.8882  180.0  A1   (T)  'C402H22', 'C402H22'
C129          7.1054    1.3640    0.0  A1   (T)  'C402H22', 'C402H22'
C130          7.2414    1.8832  180.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
C131          7.4554    1.7832  180.0  A1   (T)  'C402H22', 'C402H22'
C132          7.3854    1.9450  270.0  A1   (T)  'C402H22', 'C402H22'
C133          7.4634    1.8632    0.0  A1   (T)  'C402H22', 'C402H22'
C134          7.0204    1.3642    0.0  A1   (T)  'C402H22', 'C402H22'
C135          7.0614    1.3642    0.0  A1   (T)  'C402H22', 'C402H22'
C136          7.3764    1.8902  180.0  A1   (T)  'C402H22', 'C402H22'
C137          6.9804    1.3642  180.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
C138          5.5904    3.6681  180.0  A1   (T)  'C0201H13', 'C0201H13'
C139          7.4760    2.8540  270.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
C140          7.4810    2.9100  270.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
C141          7.4804    3.5631  270.0  A1   (T)  'C402H22', 'C402H22'
C142          7.4804    3.6031  270.0  A1   (T)  'C402H22', 'C402H22'
C143          7.4654    3.3131  270.0  A1   (T)  'C402H22', 'C402H22'
C144          7.4654    3.3531  270.0  A1   (T)  'C402H22', 'C402H22'
C145          1.2554    1.2372   90.0  A1   (T)  'C402H22', 'C402H22'
C146          6.0720    3.1980  270.0  A1   (T)  'C402H22', 'C402H22'
C147          6.7804    3.5174  180.0  A1   (T)  'C402H22', 'C402H22'
C148          6.7804    3.3920  180.0  A1   (T)  'C402H22', 'C402H22'
C149          6.7754    3.4661  180.0  A1   (T)  'C0201H13', 'C0201H13'
C150          6.7804    3.3182  180.0  A1   (T)  'C0201H13', 'C0201H13'
C151          0.8554    1.2632  180.0  A1   (T)  'C402H22', 'C402H22'
C152          0.8054    1.2632    0.0  A1   (T)  'C0201H13', 'C0201H13'
C153          0.7260    3.2390  270.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
